cell_name	q_mean	q_std	read_count
c4898	0.149558086	0.486671307	0
c4902	0.215123746	0.477873812	1
c4906	0.153381321	0.488131018	0
c4909	0.455892983	0.433682314	6
c4910	0.225321315	0.470567997	0
c4911	0.15052871	0.486719616	0
c4917	0.153852059	0.487863513	0
c4920	0.148686537	0.486238618	0
c4921	0.24522054	0.470213279	0
c4922	0.570188584	0.422367064	9
c4923	0.150898143	0.486266081	0
c4929	0.322544164	0.471228882	3
c4936	0.153614956	0.48752576	0
c4940	0.153454836	0.487804976	0
c4944	0.15366604	0.487491623	0
c4946	0.1432303	0.486827108	0
c4947	0.325262377	0.468606964	3
c4956	0.212232143	0.480248286	1
c4958	0.150046901	0.486780406	0
c4961	0.323319154	0.460249791	3
c4965	0.150002087	0.486371292	0
c4969	0.153648459	0.487265334	0
c4971	0.215776111	0.477918148	1
c4974	0.149169544	0.487521979	0
c4976	0.273807462	0.468110864	2
c4978	0.151204837	0.486050851	0
c4983	0.139130056	0.470222009	0
c4984	0.139450819	0.470543399	0
c4985	0.15393515	0.487078915	0
c4989	0.142177657	0.470949267	0
c4990	0.141493159	0.470688382	0
c4991	0.275238031	0.464773564	2
c4996	0.154641481	0.487164366	0
c4997	0.154730072	0.488353863	0
c5002	0.154557923	0.488355652	0
c5004	0.210753991	0.477111231	1
c5008	0.273953939	0.470717534	2
c5009	0.212488892	0.477905119	1
c5012	0.207537044	0.48037626	1
c5017	0.272462614	0.48608115	2
c5024	0.150674504	0.487231229	0
c5026	0.153037238	0.487638636	0
c5028	0.153785958	0.487528455	0
c5040	0.151225545	0.487095542	0
c5041	0.157217517	0.487216931	0
c5043	0.15223832	0.487576894	0
c5051	0.267944951	0.466500672	2
c5053	0.153755268	0.487786135	0
c5055	0.215018227	0.479792958	1
c5058	0.148627849	0.48679948	0
c5063	0.152679806	0.486423788	0
c5066	0.150230577	0.486560463	0
c5072	0.149804193	0.486192983	0
c5078	0.268495127	0.470165581	2
c5080	0.152628828	0.487543785	0
c5083	0.203231077	0.461168149	1
c5084	0.156881971	0.471248246	0
c5103	0.172761392	0.470668243	0
c5104	0.259756637	0.452917263	2
c5106	0.153252314	0.487163634	0
c5109	0.153438608	0.487369403	0
c5118	0.149909493	0.486459598	0
c5122	0.166342891	0.486958546	0
c5124	0.151351188	0.487630831	0
c5127	0.253870626	0.460207705	1
c5128	0.374777322	0.451083646	4
c5130	0.154297807	0.487845443	0
c5131	0.142219966	0.470029866	0
c5132	0.142348224	0.469939719	0
c5140	0.150186569	0.486318713	0
c5141	0.1356067	0.469874232	0
c5142	0.135764246	0.469990433	0
c5144	0.207946357	0.476168293	1
c5148	0.151849877	0.487374547	0
c5151	0.151907906	0.486531097	0
c5153	0.190518373	0.469977743	0
c5154	0.317988846	0.451283328	3
c5157	0.161245898	0.486033526	0
c5162	0.220645967	0.475226284	1
c5164	0.157775326	0.487477241	0
c5168	0.270417789	0.463312205	2
c5169	0.161524439	0.48683851	0
c5171	0.324514099	0.474934281	3
c5174	0.154177777	0.487413274	0
c5176	0.153919876	0.487508704	0
c5181	0.176448991	0.470373145	0
c5182	0.264775411	0.454132927	2
c5183	0.139575097	0.470681233	0
c5184	0.138972514	0.470905218	0
c5189	0.153286967	0.488211654	0
c5192	0.154018608	0.487504472	0
c5195	0.2299883	0.477414091	1
c5197	0.149587087	0.486390989	0
c5206	0.219564611	0.475807786	1
c5207	0.163060905	0.469506408	0
c5208	0.164160269	0.470700773	0
c5214	0.153607365	0.487553114	0
c5215	0.152134989	0.486805312	0
c5220	0.215551367	0.479737448	1
c5222	0.161639376	0.486892216	0
c5230	0.214103279	0.478133984	1
c5232	0.154331936	0.488044599	0
c5233	0.198752513	0.46284335	1
c5234	0.153027122	0.470739085	0
c5238	0.145765127	0.486355288	0
c5242	0.270139003	0.470688072	2
c5246	0.388542033	0.448354997	4
c5247	0.323171257	0.452608852	3
c5249	0.191605924	0.471595236	0
c5250	0.363985669	0.434099695	4
c5251	0.153467425	0.487161544	0
c5255	0.262763451	0.47095	0
c5256	0.581425207	0.414853658	9
c5259	0.142022312	0.470842328	0
c5260	0.14178586	0.471156785	0
c5264	0.31909711	0.463233856	3
c5267	0.16420985	0.485831066	0
c5269	0.152872679	0.486503971	0
c5274	0.149726948	0.486286599	0
c5281	0.154141418	0.488004078	0
c5285	0.15326308	0.488286726	0
c5296	0.152986584	0.487668315	0
c5299	0.311167952	0.440155163	3
c5300	0.184803271	0.471299675	0
c5303	0.154409124	0.48770302	0
c5308	0.269686688	0.475862368	2
c5311	0.153365935	0.487784514	0
c5313	0.350811842	0.448318504	3
c5314	0.349506541	0.459587727	3
c5316	0.153753496	0.487494169	0
c5317	0.143117521	0.470708039	0
c5318	0.142914587	0.470299713	0
c5321	0.148234733	0.484933623	0
c5325	0.154441164	0.487325111	0
c5327	0.215253374	0.476700089	1
c5330	0.270646446	0.462141494	2
c5333	0.212845859	0.476526293	1
c5337	0.150676643	0.487354988	0
c5343	0.371943152	0.445753904	4
c5346	0.157912834	0.486614188	0
c5353	0.272532866	0.477668022	2
c5357	0.213501771	0.463284406	1
c5358	0.169373376	0.470417754	0
c5365	0.210659326	0.476377584	1
c5371	0.367728867	0.457747786	4
c5376	0.153022593	0.488080508	0
c5383	0.216917554	0.463723744	1
c5384	0.217178581	0.464450933	1
c5385	0.150220857	0.486145256	0
c5391	0.134914519	0.469840976	0
c5392	0.134743887	0.469716539	0
c5396	0.327624596	0.471417164	3
c5397	0.152874082	0.487789145	0
c5399	0.154407629	0.487283478	0
c5401	0.319886918	0.462667056	3
c5406	0.155022388	0.487014295	0
c5408	0.209492554	0.479134945	1
c5419	2.994906562	0.483379092	5
c5422	2.940438207	0.489785029	0
c5425	3.049588876	0.490376851	11
c5429	2.945981187	0.471904403	1
c5430	2.937445239	0.472562801	0
c5431	2.988651946	0.486808473	5
c5434	2.94159488	0.489705808	0
c5436	2.941477614	0.489758136	0
c5438	3.088826532	0.478508912	15
c5442	2.951682082	0.489400901	1
c5443	2.941198629	0.489616196	0
c5461	3.041601505	0.455927163	11
c5462	2.964017397	0.472158237	0
c5463	2.974593176	0.465336245	4
c5464	2.944906413	0.472675862	0
c5472	2.973002486	0.485792154	3
c5478	2.941608829	0.488605829	0
c5479	2.941171366	0.490006782	0
c5482	2.951363722	0.489462313	1
c5483	2.955283964	0.472454494	0
c5484	3.022302194	0.468033497	9
c5485	2.952460748	0.487960324	1
c5494	2.951704001	0.488475731	1
c5495	2.933353446	0.472944458	0
c5496	2.933304871	0.472683138	0
c5503	2.941187134	0.489874747	0
c5505	2.982752509	0.480694937	4
c5515	2.941512168	0.489632054	0
c5524	2.947793001	0.489184304	0
c5526	2.980854142	0.488714626	4
c5528	3.02027252	0.479450103	8
c5529	3.023687459	0.471373977	8
c5532	3.051156601	0.45911508	11
c5533	2.978335416	0.471304714	4
c5534	2.95485095	0.472836948	1
c5536	2.963589895	0.484507914	2
c5542	2.954414086	0.484700096	1
